speed,brake_pressure,engine_temp,vibration,label
79.28810257489353,303.9180400540255,74.45041014383884,0.9287779236350949,0
69.8038391111995,295.12088591854297,74.7852022444258,1.0030031479164083,0
76.86516471106117,307.0945181713904,76.65689981303856,1.1194762861876937,0
76.54045965059377,315.98647170504717,72.4882127068509,1.0212093353074174,0
80.33764102343962,308.40643548988726,71.78177092278058,0.7912972981397931,0
82.36298741206521,311.8767938846156,78.21462945670466,0.8706492374795904,0
80.41141994637712,301.23204806784486,73.22293213304384,0.9857853463059454,0
82.39489912873196,316.6125921454787,73.52063153280068,1.014098269961206,0
80.13045525105417,286.5402031975325,73.04373333422082,0.8520555776860276,0
78.39307079173503,305.0799132691254,72.13818174181006,1.089369768938911,0
81.16024968678818,299.01110346808855,75.31306781256964,0.8119989966092236,0
83.28276804316914,319.14031353866784,75.58076973410263,0.9528875348182121,0
76.68688120527077,298.6598283332708,74.31182776779592,1.1450927548279213,0
80.49666152714613,288.0411693796482,76.17208776278443,1.0400481386506328,0
80.30115104970513,311.48765700372104,72.69257295063811,0.9471022291935984,0
84.8777256356118,294.6476478843943,75.66971674238748,1.1257149216862572,0
74.71144535522049,299.5228864385802,74.68215493708759,1.0457686586053552,0
81.33525132934629,321.70942717497815,76.8765240504931,1.0731380252574994,0
75.9886136538919,302.60673765823907,74.07611541108288,1.152100622715938,0
79.82505754751519,303.31980330569013,77.544522638,0.9014196191332173,0
79.45619925771571,313.90207549017316,78.70734657546646,1.1667224111551138,0
74.8674235029447,297.85078969711265,77.53547391355296,0.9502429161614793,0
80.17631775985865,305.5623000940066,70.9419891424694,1.0449473912832308,0
78.18580719780171,301.9460745523724,79.4449902073878,1.0820158186755484,0
80.22785919951907,309.18316606002315,77.01858370790046,0.8032930296412848,0
87.89786072865357,293.88230909094716,78.03438910622506,1.0073196991001694,0
63.79366329965464,292.815927344308,76.49466524549035,0.9699140252859174,0
83.11424966173749,274.0895770785509,84.32975566801608,1.0148089419798276,0
81.219003568856,295.2616065292908,81.6563407003444,1.0181062742771083,0
84.32877597085061,303.1978193414254,75.7318595937255,1.0419609972024118,0
77.67135123214871,313.2915253013243,81.6939004385779,1.048387665118804,0
90.76591228755778,300.6447441481012,71.73826218341159,1.02837510236615,0
79.74880945275432,287.75701763710634,79.61379575523766,0.8312655652889289,0
83.2510058897933,295.63614109473434,79.43080327835483,1.0257198970355927,0
32.7375154589882,55.692252174042956,86.94216320448587,2.5346790797657586,1
77.53499532670584,297.96419639897636,76.38651799824584,0.7872772579648505,0
79.51970050137675,308.4742167715042,72.1549559873274,1.0395819781095923,0
15.448136094305346,98.0776670755385,95.30042997307582,2.59715280526011,1
74.01061053705575,297.4916698354495,76.225958434442,0.9999686327388225,0
87.39972069445012,311.7347385748532,72.21146741942277,0.9757318723187967,0
77.41977635891313,306.7787531953091,78.2729412755579,1.0550797572273662,0
79.93876613576543,301.33540904782285,72.94611052271999,1.0978422112028035,0
90.61078098506317,301.22297503032286,75.06265946488789,1.164948089432392,0
87.38947022370758,303.9922312260528,73.1198483262301,0.9110759171771676,0
86.2787806278676,316.12278257988646,73.9457572928588,1.016048962397348,0
77.44392161784407,299.64358517702516,76.44806366162764,0.871541573430003,0
78.06149220032007,291.0880777458471,77.46103203783737,0.9841846155627679,0
79.83652625952953,293.22284630247896,76.26291883316817,0.751219134346492,0
83.85432596943484,315.4324352827219,79.3597819899631,1.1384532047593907,0
81.21669724661346,297.0451968197084,73.38263189055306,0.8984121173010021,0
71.96776839871214,308.6047348835975,76.03136364464966,1.1589838978180684,0
77.60412881077355,313.17394065634323,74.83531799815114,0.9464664912983777,0
78.65555654722584,293.54035820875464,80.61289552611535,1.0045222708999983,0
83.95515973521523,299.53079421120816,75.17979789079898,0.8087745024580223,0
83.29272136336415,297.88869761172305,73.45071106833728,0.9818550930752483,0
76.03563583868828,292.4320491143054,75.78375159370157,1.1061370964873134,0
71.20630256788442,318.2600971354694,77.54730633222943,1.0554057771115908,0
77.56437308117651,282.3923724084418,79.02138315537104,0.9834368589682367,0
81.99568057176036,293.92178012905566,74.98043605431162,1.119459222051373,0
85.74636663142837,294.6467181404608,76.38961887629736,1.0692855755817812,0
76.74199826197092,284.2949939637682,76.77544240122414,0.8882813538292997,0
82.46658950440445,306.7257370120273,71.72419829881406,0.9220147053778361,0
70.64604039487072,289.75813175670794,77.04998697843321,0.8707374652847737,0
76.08373353831881,310.30283454031843,76.1772479015363,0.9877291066404276,0
75.83822213447885,302.67126651011483,75.58507495208438,0.9475432986232949,0
89.26139092254469,304.25457561784964,76.49009766970957,0.7879299847364933,0
77.34501522499092,300.2131164867194,74.38658633704163,0.9777279299223393,0
79.24107452482208,316.7770081407644,70.72812854264956,1.0951549770574043,0
79.93251387631032,290.33023856870784,73.60406862965984,0.9393134822142825,0
72.9907446860386,287.1700777581143,71.07353880264266,1.1987275999230809,0
89.32887255572378,306.1277390506257,73.57133737936603,1.0486036289417637,0
76.8759071115216,308.71297297457244,72.45709821414275,1.2303638752104789,0
39.824633763325345,78.28029004772173,97.92952100582325,2.9467335102119816,1
72.82068924410281,303.0982071022703,74.77214692907243,0.938783308284518,0
83.60836032021618,304.84732817294474,76.11631641782058,1.1497431683179626,0
